Node,Parent
743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY,74_EXHAUST_SYSTEMS_and_AIR_INTAKES
743001_Silencers_spark_arresters,743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY
743003_Main_engine_silencers,743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY
743005_Main_engine_spark_arresters,743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY
743006_Compensators,743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY
743007_Suspensions_absorbers,743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY
743010_Exhaust_pipe_insulation,743_EXHAUST_GAS_SYSTEMS_FOR_PROPULSION_MACHINERY
744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES,74_EXHAUST_SYSTEMS_and_AIR_INTAKES
744001_Silencers_spark_arresters,744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES
744003_Aux_machinery_silencers,744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES
744005_Aux_machinery_spark_arresters,744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES
744006_Compensators,744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES
744007_Suspensions_absorbers,744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES
744020_Salinometers,744_EXHAUST_GAS_SYSTEMS_FOR_MOTOR_AGGREGATES
745_EXHAUST_GAS_SYSTEMS_FOR_BOILERS,74_EXHAUST_SYSTEMS_and_AIR_INTAKES
745001_Silencers_spark_arresters,745_EXHAUST_GAS_SYSTEMS_FOR_BOILERS
745003_Boiler_silencers,745_EXHAUST_GAS_SYSTEMS_FOR_BOILERS
745005_Boiler_spark_arresters,745_EXHAUST_GAS_SYSTEMS_FOR_BOILERS
748_ASH_SLAG_HANDLING_SYSTEMS,74_EXHAUST_SYSTEMS_and_AIR_INTAKES
75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS,7_SYSTEMS_FOR_MACHINERY_MAIN_COMPONENTS
751_PRIMARY_FULL_PRESSURE_STEAM_SYSTEMS,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
751001_Water_separators,751_PRIMARY_FULL_PRESSURE_STEAM_SYSTEMS
752_PRIMARY_REDUCED_PRESSURE_STEAM_SYSTEMS_IN_ENGINE_ROOM,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
752001_External_desuperheaters,752_PRIMARY_REDUCED_PRESSURE_STEAM_SYSTEMS_IN_ENGINE_ROOM
752005_Water_separators,752_PRIMARY_REDUCED_PRESSURE_STEAM_SYSTEMS_IN_ENGINE_ROOM
753_PRIMARY_REDUCED_PRESSURE_SYSTEMS_OUTSIDE_ENGINE_ROOM,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
753001_Water_separators,753_PRIMARY_REDUCED_PRESSURE_SYSTEMS_OUTSIDE_ENGINE_ROOM
754_PRIM_DRAIN_BLOW-OFF_EXH_STEAM_and_DEAERATION_SYST_IN_E_R,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
755_PRIMARY_CONDENSATE_SYSTEMS,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
755001_Atmospheric_aux_condensers,755_PRIMARY_CONDENSATE_SYSTEMS
755003_Vacuum_aux_condensers,755_PRIMARY_CONDENSATE_SYSTEMS
755005_Gland_exhaust_condensers,755_PRIMARY_CONDENSATE_SYSTEMS
755007_Atmospheric_drain_tanks,755_PRIMARY_CONDENSATE_SYSTEMS
755009_Aux_condenser_air_ejectors,755_PRIMARY_CONDENSATE_SYSTEMS
755011_Aux_condenser_vacuum_pumps,755_PRIMARY_CONDENSATE_SYSTEMS
755013_Gland_condenser_exhausters,755_PRIMARY_CONDENSATE_SYSTEMS
755017_Main_condenser_condensate_pumps,755_PRIMARY_CONDENSATE_SYSTEMS
755019_Aux_condenser_condensate_pumps,755_PRIMARY_CONDENSATE_SYSTEMS
755021_Condensate_drain_pumps,755_PRIMARY_CONDENSATE_SYSTEMS
755023_Circulating_pumps,755_PRIMARY_CONDENSATE_SYSTEMS
755025_1_stage_LP_feed_water_heaters,755_PRIMARY_CONDENSATE_SYSTEMS
755027_2_stage_LP_feed_water_heaters,755_PRIMARY_CONDENSATE_SYSTEMS
755029_Deaerators,755_PRIMARY_CONDENSATE_SYSTEMS
755031_Condensate_tanks,755_PRIMARY_CONDENSATE_SYSTEMS
755033_Condensate_filter_tanks,755_PRIMARY_CONDENSATE_SYSTEMS
755035_Condensate_observation_tanks,755_PRIMARY_CONDENSATE_SYSTEMS
755040_Condensate_de-oilers,755_PRIMARY_CONDENSATE_SYSTEMS
755042_Drain_coolers,755_PRIMARY_CONDENSATE_SYSTEMS
755044_Condensate_test_water_coolers,755_PRIMARY_CONDENSATE_SYSTEMS
755046_Condensate_suction_filters,755_PRIMARY_CONDENSATE_SYSTEMS
755050_Condensate_pressure_filters,755_PRIMARY_CONDENSATE_SYSTEMS
755052_Condensate_ion_exchange_filters,755_PRIMARY_CONDENSATE_SYSTEMS
755054_Condensate_softening_filters,755_PRIMARY_CONDENSATE_SYSTEMS
755060_Condensate_chemicals_dosage_aggregates,755_PRIMARY_CONDENSATE_SYSTEMS
755062_Condensate_dosage_pumps,755_PRIMARY_CONDENSATE_SYSTEMS
755064_Chemicals_tanks,755_PRIMARY_CONDENSATE_SYSTEMS
756_PRIMARY_FEED_WATER_SYSTEMS,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
756001_Main_boiler_main_feed_pumps,756_PRIMARY_FEED_WATER_SYSTEMS
756003_Main_boiler_aux_feed_pumps,756_PRIMARY_FEED_WATER_SYSTEMS
756005_Aux_boiler_main_feed_pumps,756_PRIMARY_FEED_WATER_SYSTEMS
756007_Aux_boiler_aux_feed_pumps,756_PRIMARY_FEED_WATER_SYSTEMS
756009_Main_boiler_feed_water_ejectors,756_PRIMARY_FEED_WATER_SYSTEMS
756011_Aux_boiler_feed_water_ejectors,756_PRIMARY_FEED_WATER_SYSTEMS
756015_1_stage_HP_feed_water_heaters,756_PRIMARY_FEED_WATER_SYSTEMS
756017_2_stage_HP_feed_water_heaters,756_PRIMARY_FEED_WATER_SYSTEMS
756019_Exhaust_boiler_circulating_pumps,756_PRIMARY_FEED_WATER_SYSTEMS
756021_Pressure_filters,756_PRIMARY_FEED_WATER_SYSTEMS
756050_Feed_water_chemicals_dosage_aggregates,756_PRIMARY_FEED_WATER_SYSTEMS
756052_Feed_water_dosage_pumps,756_PRIMARY_FEED_WATER_SYSTEMS
756054_Chemicals_tanks,756_PRIMARY_FEED_WATER_SYSTEMS
757_SECONDARY_STEAM_SYSTEMS_IN_ENGINE_ROOM,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
757001_Water_separators,757_SECONDARY_STEAM_SYSTEMS_IN_ENGINE_ROOM
758_SECONDARY_STEAM_SYSTEMS_OUTSIDE_ENGINE_ROOM,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
758001_Water_separators,758_SECONDARY_STEAM_SYSTEMS_OUTSIDE_ENGINE_ROOM
758003_Degassing_tanks,758_SECONDARY_STEAM_SYSTEMS_OUTSIDE_ENGINE_ROOM
759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS,75_STEAM_CONDENSATE_and_FEED_WATER_SYSTEMS
759001_Steam_generator_main_feed_pumps,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759003_Steam_generator_aux_feed_pumps,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759005_Steam_generator_condenser,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759007_Steam_generator_oil_water_separators,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759010_Steam_generator_feed_water_tanks,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759012_Steam_generator_filter_tanks,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759014_Steam_generator_observation_tanks,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759020_Steam_generator_ion_exchange_filters,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759022_Steam_generator_softening_filters,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759024_Steam_generator_test_water_coolers,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759026_Steam_generator_chemicals_dosage_aggregates,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759028_Steam_generator_dosage_pumps,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
759030_Chemicals_tanks,759_SECONDARY_CONDENSATE_and_FEED_WATER_SYSTEMS
76_DISTILLED_and_MAKE-UP_WATER_SYSTEMS,7_SYSTEMS_FOR_MACHINERY_MAIN_COMPONENTS
761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS,76_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761001_SW_cooled_FW_generator,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761003_Condensate_cooled_FW_generator,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761005_FW_generator_vacuum_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761007_FW_generator_SW_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761009_FW_generator_circulating_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761015_FW_generator_distillate_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761017_FW_generator_distillate_coolers,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761019_FW_generator_distillate_tanks,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761025_FW_generator_brine_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761027_FW_generator_brine_ejectors,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761030_FW_generator_softening_filters,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761033_FW_generator_chemicals_dosage_aggregates,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761035_FW_generator_dosage_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761037_Chemicals_tanks,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761040_Make-up_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761050_Reverse_osmosis_units,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761051_Reverse_osmosis_unit_SW_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761052_Reverse_osmosis_unit_preheaters,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
761053_Reverse_osmosis_unit_FW_pumps,761_DISTILLED_and_MAKE-UP_WATER_SYSTEMS
79_AUTOMATION_SYSTEMS_FOR_MACHINERY,7_SYSTEMS_FOR_MACHINERY_MAIN_COMPONENTS
791_MANOEUVRE_CONSOLES_MAIN_CONSOLES,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
791001_Engine_room_machinery_panels,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791002_Engine_room_manoeuvre_desks,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791005_Engine_room_instrument_consoles,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791007_Engine_room_automation_cabinets,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791010_Bridge_machinery_panels,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791011_Bridge_manoeuvre_desks,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791014_Bridge_instrument_consoles,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
791016_Bridge_automation_cabinets,791_MANOEUVRE_CONSOLES_MAIN_CONSOLES
792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
792001_Alarm_monitoring_systems,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792002_Relay_logics_centrals,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792005_Signal_annunciators,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792007_Acoustic_signal_devices,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792009_Optical_signal_devices,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792011_Alarm_recorders_printers,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792013_Dataloggers,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792015_Monitoring_system_batteries,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792017_Charging_rectifiers,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792030_Machinery_EDP_plants,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792031_Central_processing_units,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792033_Interface_input_equipment,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792035_Interface_output_equipment,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792037_Peripheral_equipment,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792039_Secondary_storages,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792050_TV_supervising_plants,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792051_TV_cameras,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792053_TV_monitors,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792055_TV_control_units,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
792057_TV_lighting_equipment,792_COMMON_AUTOMATION_EQUIPMENT_ENGINE_ROOM_ALARM_SYSTEMS
793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
793001_Engine_telegraph_equipment,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793002_Bridge_engine_telegraph_units,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793003_Engine_room_engine_telegraph_units,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793005_Acoustic_signal_devices,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793007_Order_recorders_printers,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793010_ME_transmission_remote_control_systems,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793012_Automation_equipment_w_programming_units,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793015_Manoeuvre_controls,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793017_Overload_regulators,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793020_Operation_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793021_ME_tachometers,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793023_Turbocharger_tachometers,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793025_Revolution_counters,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793027_Torque_meters,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793029_Rotating_direction_indicators,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793040_Alarm_safety_system_components,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793041_Pressure_centrals_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793043_Temperature_centrals_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793045_Vibration_centrals_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793047_Axial_displacement_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793051_Level_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793053_Flow_instruments,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793055_Oil_mist_detectors,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793057_Wear_down_detectors,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
793059_Recorders_printers,793_AUTOM_EQUIP_FOR_PROP_MACH_and_TRANSMIS_ENG_TELEGRAPH
794_AUTOMATION_EQUIPMENT_FOR_BOILERS,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
794001_Main_boiler_burner_control,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794002_FO_temperature_pressure_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794004_Combustion_air_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794005_Sequencing_equipment,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794007_Alarm_safety_system_components,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794008_Remote_reading_instrument_transmitters,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794009_Indicators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794010_Main_boiler_control,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794011_Feed_water_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794013_Steam_temperature_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794015_Steam_pressure_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794017_Alarm_safety_system_components,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794018_Remote_reading_instrument_transmitters,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794019_Indicators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794020_Main_boiler_flue_gas_control,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794021_Gas_system_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794022_Soot_blower_automation_instruments,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794023_Flue_gas_indicators_analyzers,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794024_Air_preheater_automation_instruments,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794026_Remote_reading_instrument_transmitters,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794028_Indicators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794040_Aux_boiler_burner_control,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794041_FO_temperature_pressure_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794043_Combustion_air_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794044_Sequencing_equipment,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794046_Alarm_safety_system_components,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794047_Remote_reading_instrument_transmitters,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794048_Indicators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794050_Aux_boiler_control,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794051_Feed_water_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794052_Steam_temperature_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794053_Steam_pressure_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794054_Alarm_safety_system_components,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794055_Remote_reading_instrument_transmitters,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794056_Indicators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794060_Aux_boiler_flue_gas_control,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794061_Gas_system_regulators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794062_Soot_blower_automation_instruments,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794063_Flue_gas_indicators_analyzer,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794064_Air_preheater_automation_instruments,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794065_Alarm_safety_system_components,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794066_Remote_reading_instrument_transmitters,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
794067_Indicators,794_AUTOMATION_EQUIPMENT_FOR_BOILERS
795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
795001_Aux_diesel_engine_automation_equipment,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795002_Start_stop_automation,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795004_Alarm_safety_system_components,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795006_Remote_reading_instrument_transmitters,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795008_Indicators,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795020_Aux_steam_turbine_automation_equipment,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795022_Start_stop_automation,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795024_Alarm_safety_system_components,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795026_Remote_reading_instrument_transmitters,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795028_Indicators,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795040_Aux_gas_turbine_automation_equipment,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795042_Start_stop_automation,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795044_Alarm_safety_system_components,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795046_Remote_reading_instrument_transmitters,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795048_Indicators,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795060_Generator_automation_equipment,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795062_Synchronizing_automation,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795064_Load_sharing_automation,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795066_Alarm_safety_system_components,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795068_Remote_reading_instrument_transmitters,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
795070_Indicators,795_AUTOMATION_EQUIPMENT_FOR_MOTOR_TURBO_AGGREGATES
796_AUTOMATION_EQUIPMENT_FOR_NUCLEAR_REACTOR_PLANTS,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS,79_AUTOMATION_SYSTEMS_FOR_MACHINERY
797001_FO_system_instruments,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797002_Regulators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797003_Motor_control_separator_automation,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797005_Alarm_safety_system_components,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797006_Remote_reading_instrument_transmitters,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797007_Indicators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797010_LO_system_instruments,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797011_Regulators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797012_Motor_control_separator_automation,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797014_Alarm_safety_system_components,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797015_Remote_reading_instrument_transmitters,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797016_Indicators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797020_Ballast_bilge_system_instruments,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797022_Motor_control_separator_automation,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797024_Alarm_safety_system_components,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797026_Remote_reading_instrument_transmitters,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797028_Indicators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797030_Exhaust_gas_system_instruments,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797032_Regulators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797034_Alarm_safety_system_components,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797036_Remote_reading_instrument_transmitters,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797038_Indicators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797040_Compressed_air_system_instruments,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797041_Regulators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797042_Motor_control_automation,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797044_Alarm_safety_system_components,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797045_Remote_reading_instrument_transmitters,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797046_Indicators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797050_Cooling_water_system_instruments,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
797051_Regulators,797_AUTOMATION_EQUIPMENT_FOR_OTHER_MACHINERY_COMPONENTS
